Brand,Model,Year,Category,Rating,Displacement (ccm),Power (hp),Torque (Nm),Engine cylinder,Engine stroke,Gearbox,Bore (mm),Stroke (mm),Fuel capacity (lts),Fuel system,Fuel control,Cooling system,Transmission type,Dry weight (kg),Wheelbase (mm),Seat height (mm),Front brakes,Rear brakes,Front tire,Rear tire,Front suspension,Rear suspension,Color options,category_group,horsepower,torque_nm,displacement_cc,weight_lbs,seat_height_in,fuel_capacity_gal,rating_clean,power_to_weight,hp_per_cc,quality_score,value_score,beginner_score,performance_score,touring_score,commuting_score,utility_base,cluster
ktm,690 smc r,2021,Super motard,3.4,693,73.8,73.5,Single cylinder,four-stroke,6-speed,105,80,13.5,Injection,Overhead Cams (OHC),Liquid,Chain,147,1480,892,Single disc. Bosch 9M+ ABS. Floating disc. Four-piston calipers. Radially mounted.,Single disc. Bosch 9M+ ABS. Floating disc. Single-piston caliper.,NA,NA,WP APEX 48,WP APEX with Pro-Lever linkage,Grey/orange,Adventure / Dual Sport,73.8,73.5,693,324.07914,35.118110236220474,3.5663220000000004,3.4,0.22772215453299463,0.10649350649350649,68,9.463759205934853,80,31.86287543143399,80,50,61.665718857858494,5
ktm,790 adventure,2020,Allround,3.7,799,93.9,88,Twin,four-stroke,6-speed,88,65.7,20,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,189,1475,850,Single disc. ABS,Single disc. ABS,NA,NA,WP upside-down,WP shock absorber with Pro-Lever linkage,"Orange, black",Standard / Naked,93.9,88,799,416.67317999999995,33.46456692913386,5.283440000000001,3.7,0.22535647722754804,0.11752190237797247,74,10.610031971416234,60,31.52377473575575,75,90,62.48094368393894,3
ktm,790 adventure r,2020,Allround,3.5,799,93.9,88,Twin,four-stroke,6-speed,88,65.7,20,Injection,NA,Liquid,Chain,189,NA,910,Double disc. 2x radially mounted 4 piston caliper,"Single disc. Bosch 9.1 MP (incl. Cornering-ABS and offroad mode, disengageable)",NA,NA,48mm WP upside-down,WP shock absorber with Pro-Lever linkage,Black/Orange/White/Blue,Standard / Naked,93.9,88,799,416.67317999999995,35.82677165354331,5.283440000000001,3.5,0.22535647722754804,0.11752190237797247,70,10.610031971416234,60,31.52377473575575,75,90,61.88094368393894,3
ktm,790 duke,2020,Naked bike,3.4,799,105,87,Twin,four-stroke,6-speed,88,65.7,14,Injection,NA,Liquid,Chain,169,1475,825,Double disc. ABS,Single disc. ABS,NA,NA,WP upside-down,WP shock absorber with Pro-Lever linkage,"Orange, black",Standard / Naked,105,87,799,372.58077999999995,32.480314960629926,3.698408,3.4,0.2818180798268768,0.13141426783479349,68,12.053980877321811,20,39.617088509557306,40,90,46.60427212738932,7
ktm,790 duke l,2020,Naked bike,NA,799,93.9,86,Twin,four-stroke,6-speed,88,65.7,14,Injection,NA,Liquid,Chain,169,1475,825,Single disc. ABS,Single disc. ABS,NA,NA,WP upside-down,WP shock absorber with Pro-Lever linkage,"Orange, black",Standard / Naked,93.9,86,799,372.58077999999995,32.480314960629926,3.698408,3.5,0.252025882816607,0.11752190237797247,70,10.610031971416234,60,35.34661818433326,40,90,55.83665454608332,3
ktm,890 adventure,2021,Enduro / offroad,NA,889,103,100,Twin,four-stroke,6-speed,90.7,68.8,20,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,196,NA,850,Double disc. Four-piston radial fixed calliper. ABS.,Single disc. Brembo twin-piston floating calliper. ABS.,NA,NA,WP APEX 43,WP APEX monoshock,Black/Orange/White,Adventure / Dual Sport,103,100,889,432.10551999999996,33.46456692913386,5.283440000000001,3.5,0.23836770240750457,0.11586051743532058,70,10.437350437973537,20,33.3888285619861,80,50,47.34720714049652,6
ktm,890 adventure l,2021,Enduro / offroad,3.6,889,103,100,Twin,four-stroke,6-speed,90.7,68.8,20,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,196,NA,850,Double disc. Four-piston radial fixed calliper. ABS.,Single disc. Brembo twin-piston floating calliper. ABS.,NA,NA,WP APEX 43,WP APEX - Monoshock,Black/Orange/White,Adventure / Dual Sport,103,100,889,432.10551999999996,33.46456692913386,5.283440000000001,3.6,0.23836770240750457,0.11586051743532058,72,10.437350437973537,20,33.3888285619861,80,50,47.64720714049652,6
ktm,890 adventure r,2021,Enduro / offroad,3.4,889,103,100,Twin,four-stroke,6-speed,90.7,68.8,20,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,196,NA,880,Double disc. Four-piston radial fixed calliper. ABS.,Single disc. Brembo twin-piston floating calliper. ABS.,NA,NA,"WP XPLOR-USD, Ø 48 mm",XACT WP PDS mono shock,Black/Orange/White,Adventure / Dual Sport,103,100,889,432.10551999999996,34.645669291338585,5.283440000000001,3.4,0.23836770240750457,0.11586051743532058,68,10.437350437973537,20,33.3888285619861,80,50,47.047207140496525,6
ktm,890 adventure r rally,2021,Enduro / offroad,NA,889,103,100,Twin,four-stroke,6-speed,90.7,68.8,20,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,196,NA,910,Double disc. Radially mounted 4 piston caliper. ABS.,Single disc. 2 piston floating caliper. ABS.,NA,NA,WP XPLOR PRO 7548,WP XPLOR PRO 6746,Black/Orange/White/Blue,Adventure / Dual Sport,103,100,889,432.10551999999996,35.82677165354331,5.283440000000001,3.5,0.23836770240750457,0.11586051743532058,70,10.437350437973537,20,33.3888285619861,80,50,47.34720714049652,6
ktm,890 duke,2021,Naked bike,3.7,889,114,92,Twin,four-stroke,6-speed,90.7,68.8,14,Injection. DKK Dell’Orto (Throttle body 46 mm),NA,Liquid,Chain,169,1476,820,Single disc. ABS. Brembo.,Single disc. ABS. Brembo.,120/70-ZR17,180/55-ZR17,"WP APEX, 43 mm",WP APEX shock,Orange/silver/black,Standard / Naked,114,92,889,372.58077999999995,32.28346456692913,3.698408,3.7,0.3059739152406091,0.12823397075365578,74,11.723426192085771,20,43.079632016495715,40,90,48.36990800412393,7
ktm,890 duke l,2021,Naked bike,NA,889,93.9,86,Twin,four-stroke,6-speed,90.7,68.8,14,Injection. DKK Dell’Orto (Throttle body 46 mm),NA,Liquid,Chain,169,1476,820,Single disc. ABS. Brembo.,Single disc. ABS. Brembo.,120/70-ZR17,180/55-ZR17,"WP APEX, 43 mm",WP APEX shock,Orange/silver/black,Standard / Naked,93.9,86,889,372.58077999999995,32.28346456692913,3.698408,3.5,0.252025882816607,0.10562429696287964,70,9.37341504138978,60,35.34661818433326,40,90,55.83665454608332,3
ktm,890 duke r,2021,Naked bike,3.3,889,119,99,Twin,four-stroke,6-speed,90.7,68.8,14,Injection. DKK Dell’Orto,NA,Liquid,Chain,166,1476,834,Double disc. ABS. Brembo.,Single disc. ABS. Brembo.,120/70-ZR17,180/55-ZR17,"WP APEX, 43 mm",WP APEX monoshock,Orange/silver/black,Standard / Naked,119,99,889,365.96691999999996,32.83464566929134,3.698408,3.3,0.32516600134241647,0.13385826771653545,66,12.30800608031861,20,45.83066223251707,40,90,47.85766555812926,7
ktm,freeride 250 f,2018,Enduro / offroad,3.1,249,20.5,18,Single cylinder,two-stroke,6-speed,66.4,72,7,NA,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,92.5,1418,915,Single disc. Four-piston calipers. Radially mounted.,Single disc. Two-piston calipers. Radially mounted.,2.75-21,4.00-18,WP upside-down Ø 43 mm,WP PDS shock absorber,Orange/white/gray,Adventure / Dual Sport,20.5,18,249,203.92735,36.023622047244096,1.849204,3.1,0.10052599614519583,0.0823293172690763,62,6.952174357324371,100,13.63033555898526,80,50,61.20758388974632,5
ktm,rc 125,2022,Sport,NA,125,15,12,Single cylinder,four-stroke,6-speed,58,47.2,13.7,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,147,1340,824,Single disc. ABS. Four-piston radial fixed calliper.,Single disc. ABS. Single-piston floating calliper.,110/90-R17,150/70-R17,WP APEX 43,WP APEX - Monoshock,"White/Orange, Black/Orange",Sport,15,12,125,324.07914,32.44094488188976,3.6191564,3.5,0.046284990758738744,0.12,70,10.867601235712904,100,5.855326423763222,40,75,56.213831605940804,8
ktm,rc 200,2018,Sport,NA,199.5,25,19,Single cylinder,four-stroke,6-speed,72,49,10,Injection,NA,Liquid,Chain,137.5,1340,820,Single disc. Four-piston calipers. ABS.,Single disc. Floating disc. Single-piston caliper. ABS.,95/75-R17,115/75-R17,WP upside-down Ø 43 mm,WP monoshock,White/orange/black,Sport,25,19,199.5,303.13525,32.28346456692913,2.6417200000000003,3.5,0.08247143807920722,0.12531328320802004,70,11.419854881705213,100,11.042360780580674,40,75,57.51059019514517,8
ktm,rc 250,2019,Sport,NA,248.8,30.9,24,Single cylinder,four-stroke,NA,72,61.1,10,NA,Double Overhead Cams/Twin Cam (DOHC),Liquid,NA,147,1340,820,Double disc,Single disc,110/70-ZR17,150/60-ZR17,WP upside-down Ø 43 mm,WP monoshock,NA,Sport,30.9,24,248.8,324.07914,32.28346456692913,2.6417200000000003,3.5,0.09534708096300182,0.12419614147909967,70,11.303741064930833,100,12.88797998195991,40,75,57.97199499548998,8
ktm,rc 390,2022,Sport,NA,373.2,44,37,Single cylinder,four-stroke,6-speed,89,60,13.7,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,155,1340,824,Single disc. ABS. Four-piston calipers.,Single disc. ABS. Floating disc. Single-piston caliper.,95/75-R17,115/75-R17,WP APEX 43,WP APEX - Monoshock,"Blue/orange, orange/black",Sport,44,37,373.2,341.7161,32.44094488188976,3.6191564,3.5,0.12876185816237515,0.11789924973204716,70,10.649252815465868,100,17.677717858784067,40,75,59.169429464696016,3
ktm,rc 8c,2022,Sport,NA,889,126,101,Twin,four-stroke,6-speed,90.7,68.8,16,Injection. DKK Dell’Orto,NA,Liquid,Chain,140,1476,820,"Double disc. 2 x Brembo Stylema Monobloc four piston, radially mounted caliper","Single disc. Brembo twin-piston floating calliper, brake disc",120/70-ZR17,180/55-ZR17,WP XACT PRO 7543,WP APEX PRO 7746,Orange/black,Sport,126,101,889,308.6468,32.28346456692913,4.226752,3.5,0.40823361849207573,0.14173228346456693,70,13.126417923844574,20,57.737732862535005,40,75,49.18443321563375,7
moto guzzi,audace,2016,Naked bike,3.2,1380,96,121,V2,four-stroke,6-speed,NA,NA,20.44,Injection. Weber-Marelli electronic fuel injection.,NA,NA,Shaft drive,182,1695,740,Double disc. ABS. Floating discs.,Single disc. ABS. Floating disc.,100/90-18,130/80-17,"Standard swingarm   46 mm, with radical calliper mountain bracket and telescopes on the stanchions",Swingarm with double shock absorber adjustable spring preload,Grey,Standard / Naked,96,121,1380,401.24084,29.133858267716537,5.3996756800000005,3.2,0.23925779838363415,0.06956521739130435,64,5.625495462310923,60,33.51641661638009,75,90,61.479104154095026,3
moto guzzi,california 1400 touring,2020,Touring,3,1380,96,121,V2,four-stroke,6-speed,104,81.2,20.5,Injection. Magneti Marelli IAW7SM,NA,Oil & air,Shaft drive,326,1685,740,"Double disc. Stainless steel floating discs, Brembo radial callipers with 4 horizontally opposed pistons.","Single disc. Stainless steel fixed disc, Brembo floating calliper with 2 parallel pistons.",130/70-18,200/60-16,"45 mm hydraulic telescopic fork, with radial calliper mounting brackets.",Swingarm with double shock absorber with adjustable spring preload. No rebound adjustment on rear shock.,"Rooso Charme, Black",Touring,96,121,1380,718.7061199999999,29.133858267716537,5.415526000000001,3,0.13357337210374667,0.06956521739130435,60,5.625495462310923,60,18.36740944141377,100,50,56.09185236035344,4
moto guzzi,california 1400 touring se,2016,Touring,NA,1380,96,120,V2,four-stroke,6-speed,104,81.2,21,Injection,NA,Oil & air,Shaft drive,322,1665,740,"Double disc. Stainless steel floating discs, Brembo radial callipers with 4 horizontally opposed pistons.","Single disc. Stainless steel fixed disc, Brembo floating calliper with 2 parallel pistons.",130/70-18,200/60-16,"46 mm hydraulic telescopic fork, with radial calliper mounting brackets.",Swingarm with double shock absorber with adjustable spring preload. No rebound adjustment on rear shock.,Black/grey,Touring,96,120,1380,709.8876399999999,29.133858267716537,5.547612,3.5,0.13523266865161931,0.06956521739130435,70,5.625495462310923,60,18.605256172421697,100,50,57.65131404310542,4
moto guzzi,california se,2017,Touring,NA,1380,96,120,V2,four-stroke,6-speed,104,81.2,21,Injection,NA,Oil & air,Shaft drive,322,1665,740,"Double disc. Stainless steel floating discs, Brembo radial callipers with 4 horizontally opposed pistons.","Single disc. Stainless steel fixed disc, Brembo floating calliper with 2 parallel pistons.",130/70-18,200/60-16,"46 mm hydraulic telescopic fork, with radial calliper mounting brackets.",Swingarm with double shock absorber with adjustable spring preload. No rebound adjustment on rear shock.,NA,Touring,96,120,1380,709.8876399999999,29.133858267716537,5.547612,3.5,0.13523266865161931,0.06956521739130435,70,5.625495462310923,60,18.605256172421697,100,50,57.65131404310542,4
moto guzzi,california touring 1400,2021,Touring,4,1380,96,121,V2,four-stroke,6-speed,104,81.2,20.5,Injection. Magneti Marelli IAW7SM,NA,Oil & air,Shaft drive,322,1685,740,"Double disc. Stainless steel floating discs, Brembo radial callipers with 4 horizontally opposed pistons.","Single disc. Stainless steel fixed disc, Brembo floating calliper with 2 parallel pistons.",130/70-18,200/60-16,45 mm hydraulic telescopic fork,"Swingarm Twin-sided with two extension adjustable shock absorbers, remote spring preload adjust.","Nero Gentleman black, Rosso Charme red",Touring,96,121,1380,709.8876399999999,29.133858267716537,5.415526000000001,4,0.13523266865161931,0.06956521739130435,80,5.625495462310923,60,18.605256172421697,100,50,59.15131404310542,4
moto guzzi,eldorado,2017,Classic,NA,1380,96,120,V2,four-stroke,6-speed,NA,NA,20.44,Injection. Weber-Marelli electronic fuel injection.,NA,NA,Shaft drive,181.9,1695,740,Double disc. ABS. Floating discs.,Single disc. ABS. Floating disc.,100/90-18,130/80-17,"Standard swingarm   46 mm, with radical calliper mountain bracket and telescopes on the stanchions",Swingarm with double shock absorber adjustable spring preload,"Black, red",Standard / Naked,96,120,1380,401.020378,29.133858267716537,5.3996756800000005,3.5,0.23938933098307538,0.06956521739130435,70,5.625495462310923,60,33.53527074998158,75,90,62.383817687495394,3
moto guzzi,mgx-21,2019,Custom / cruiser,NA,1380,96,121,V2,four-stroke,6-speed,104,81.2,20.5,Injection. Weber-Marelli electronic fuel injection.,NA,Oil & air,Shaft drive,336,1700,740,Double disc. ABS,Single disc. ABS,120/70-21,180/60-16,Telescopic fork,Swingarm with double shock absorber with adjustable spring preload,Black,Cruiser,96,121,1380,740.7523199999999,29.133858267716537,5.415526000000001,3.5,0.1295979741244685,0.06956521739130435,70,5.625495462310923,60,17.797568315040614,75,60,53.949392078760155,4
moto guzzi,mgx-21  1400,2021,Custom / cruiser,3.3,1380,96.6,121,V2,four-stroke,6-speed,104,81.2,20.5,Injection. Weber-Marelli electronic fuel injection.,NA,Oil & air,Shaft drive,332,1700,740,Double disc. ABS. Radial Brembo calipers with 4 opposed pistons.,Single disc. ABS. Floating 2 parallel pistons Brembo caliper,120/70-21,180/60-16,Hydraulic telescopic fork Ø 45 mm,"Swingarm Twin-sided with two extension adjustable shock absorbers, remote spring preload adjust.",Nero Carbon black,Cruiser,96.6,121,1380,731.9338399999999,29.133858267716537,5.415526000000001,3.3,0.13197914172133374,0.06999999999999999,66,5.670686029323008,60,18.138889418626658,75,60,53.434722354656664,4
moto guzzi,norge gt 8v,2017,Sport touring,3.5,1151,102,104,V2,four-stroke,6-speed,95,81.2,23,"Injection. Magneti Marelli IAW5A,  and #945;-n type; 2 Ø 45 mm throttle bodies, Weber IWP 162 injectors, Lambda control, twin spark ignition",Overhead Valves (OHV),Air,Shaft drive,257,1495,810,Double disc. ABS. Stainless steel floating discs and callipers with 4 horizontally opposed pistons - ABS,"Single disc. ABS. Stainless steel fixed disc, floating calliper with 2 parallel pistons - ABS",120/70-ZR17,180/55-ZR17,Telescopic hydraulic fork with 45 mm stanchions and adjustable spring preload,"Single arm suspension with progressive linkage, rear shock absorber adjustable in rebound and pre-load (hydraulic)",White,Sport,102,104,1151,566.5873399999999,31.88976377952756,6.075956000000001,3.5,0.1800252014102539,0.08861859252823631,70,7.6058709619543805,20,25.025903225454947,75,50,44.25647580636374,6
moto guzzi,v7 ii stone abs,2016,Classic,3.5,744,48,60,V2,four-stroke,6-speed,80,74,22,Injection. Weber-Marelli electronic fuel injection.,Overhead Valves (OHV),Air,Shaft drive,189,1449,780,Single disc. ABS. Brembo caliper with 4 differentiated pistons,Single disc. ABS. Floating disc. Two-piston calipers.,100/90-18,130/80-17,Telescopic hydraulic fork with 40 mm stanchions,Die cast light alloy swing arm with 2 spring preload adjustable shock absorbers,"Black, red, grey",Standard / Naked,48,60,744,416.67317999999995,30.708661417322837,5.811784,3.5,0.11519819922174979,0.06451612903225806,70,5.100701780880246,100,15.733477123955636,75,90,67.93336928098891,3
moto guzzi,v7 ii stornello,2018,Classic,3.5,744,48,60,V2,four-stroke,5-speed,80,74,21,Injection. Weber-Marelli,Pushrods,Air,Shaft drive,186,1450,798,Single disc. ABS. Brembo caliper with 4 differentiated pistons,Single disc. ABS. Floating disc. Two-piston calipers.,100/90-18,130/80-17,Telescopic hydraulic fork with 40 mm stanchions,Die cast light alloy swing arm with 2 spring preload adjustable shock absorbers,White/red,Standard / Naked,48,60,744,410.05931999999996,31.41732283464567,5.547612,3.5,0.11705623469306832,0.06451612903225806,70,5.100701780880246,100,15.999811471192407,75,90,67.9999528677981,3
moto guzzi,v7 iii carbon,2020,Classic,NA,744,52,60,V2,four-stroke,5-speed,80,74,21,Injection. Weber-Marelli,Pushrods,Air,Shaft drive,189,1445,770,Single disc. ABS. Brembo caliper with 4 differentiated pistons,Single disc. ABS. Floating disc. Two-piston calipers.,100/90-18,130/80-17,Telescopic hydraulic fork with 40 mm stanchions,Die cast light alloy swing arm with 2 spring preload adjustable shock absorbers,Matt Black/Red,Standard / Naked,52,60,744,416.67317999999995,30.314960629921263,5.547612,3.5,0.1247980491568956,0.06989247311827956,70,5.659509867588836,80,17.10953791801229,75,90,63.27738447950307,3
moto guzzi,v7 iii milano,2018,Classic,3.1,744,52,60,V2,four-stroke,6-speed,80,74,21,Injection. Weber-Marelli electronic fuel injection.,Pushrods,Air,Shaft drive,213,1449,770,Single disc. ABS. Brembo caliper with 4 differentiated pistons,Single disc. ABS. Floating disc. Two-piston calipers.,100/90-18,130/80-17,Telescopic hydraulic fork with 40 mm stanchions,Die cast light alloy swing arm with 2 spring preload adjustable shock absorbers,Grey,Standard / Naked,52,60,744,469.58405999999997,30.314960629921263,5.547612,3.1,0.11073629713921722,0.06989247311827956,62,5.659509867588836,80,15.093899571788457,75,50,55.57347489294711,1
moto guzzi,v7 iii special,2019,Classic,NA,744,52,60,V2,four-stroke,5-speed,80,74,21,Injection. Weber-Marelli,Pushrods,Air,Shaft drive,189,1445,770,Single disc. ABS. Brembo caliper with 4 differentiated pistons,Single disc. ABS. Floating disc. Two-piston calipers.,100/90-18,130/80-17,Telescopic hydraulic fork with 40 mm stanchions,Die cast light alloy swing arm with 2 spring preload adjustable shock absorbers,"Blue, black",Standard / Naked,52,60,744,416.67317999999995,30.314960629921263,5.547612,3.5,0.1247980491568956,0.06989247311827956,70,5.659509867588836,80,17.10953791801229,75,90,63.27738447950307,3
moto guzzi,v7 iii stone,2019,Classic,3.8,744,52,60,V2,four-stroke,5-speed,80,74,21,Injection. Weber-Marelli electronic fuel injection.,Pushrods,Air,Shaft drive,189,1445,770,Single disc. ABS. Brembo caliper with 4 differentiated pistons,Single disc. ABS. Floating disc. Two-piston calipers.,100/90-18,130/80-17,Telescopic hydraulic fork with 40 mm stanchions,Die cast light alloy swing arm with 2 spring preload adjustable shock absorbers,"Black, yellow, red",Standard / Naked,52,60,744,416.67317999999995,30.314960629921263,5.547612,3.8,0.1247980491568956,0.06989247311827956,76,5.659509867588836,80,17.10953791801229,75,90,64.17738447950308,3
